transaction_id,user_id,amount,transaction_date,status,plan,country
T0006686,U01584,30.13,2024-08-01,completed,Basic,Mexico
T0006687,U01584,29.38,2024-08-31,completed,Basic,Mexico
T0006688,U01584,27.87,2024-09-30,completed,Basic,Mexico
T0006689,U01584,29.94,2024-10-30,completed,Basic,Mexico
T0006690,U01584,29.35,2024-11-29,completed,Basic,Mexico
T0006691,U01585,27.54,2023-09-04,completed,Basic,Peru
T0006692,U01585,28.65,2023-10-04,completed,Basic,Peru
T0006693,U01585,27.62,2023-11-03,completed,Basic,Peru
T0006694,U01585,30.48,2023-12-03,completed,Basic,Peru
T0006695,U01585,29.84,2024-01-02,completed,Basic,Peru
T0006696,U01585,29.36,2024-02-01,completed,Basic,Peru
T0006697,U01585,27.64,2024-03-02,completed,Basic,Peru
T0006698,U01585,28.73,2024-04-01,completed,Basic,Peru
T0006699,U01585,29.42,2024-05-01,completed,Basic,Peru
T0006700,U01585,30.06,2024-05-31,completed,Basic,Peru
T0006701,U01585,29.76,2024-06-30,completed,Basic,Peru
T0006702,U01585,28.01,2024-07-30,completed,Basic,Peru
T0006703,U01585,0.0,2024-08-29,failed,Basic,Peru
T0006704,U01585,29.25,2024-09-28,completed,Basic,Peru
T0006705,U01585,30.02,2024-10-28,completed,Basic,Peru
T0006706,U01585,27.62,2024-11-27,completed,Basic,Peru
T0006707,U01586,30.37,2024-04-19,completed,Basic,Chile
T0006708,U01586,28.68,2024-05-19,completed,Basic,Chile
T0006709,U01586,28.13,2024-06-18,completed,Basic,Chile
T0006710,U01586,30.02,2024-07-18,completed,Basic,Chile
T0006711,U01586,30.27,2024-08-17,completed,Basic,Chile
T0006712,U01586,28.02,2024-09-16,completed,Basic,Chile
T0006713,U01586,29.38,2024-10-16,completed,Basic,Chile
T0006714,U01586,28.93,2024-11-15,completed,Basic,Chile
T0006715,U01590,29.01,2024-04-10,completed,Basic,Chile
T0006716,U01590,0.0,2024-05-10,failed,Basic,Chile
T0006717,U01590,28.21,2024-06-09,completed,Basic,Chile
T0006718,U01590,28.09,2024-07-09,completed,Basic,Chile
T0006719,U01590,28.89,2024-08-08,completed,Basic,Chile
T0006720,U01590,28.95,2024-09-07,completed,Basic,Chile
T0006721,U01590,29.07,2024-10-07,completed,Basic,Chile
T0006722,U01590,30.34,2024-11-06,completed,Basic,Chile
T0006723,U01591,28.83,2024-11-09,completed,Basic,Chile
T0006724,U01592,30.06,2024-05-17,completed,Basic,Brazil
T0006725,U01592,28.66,2024-06-16,completed,Basic,Brazil
T0006726,U01592,30.38,2024-07-16,completed,Basic,Brazil
T0006727,U01592,29.85,2024-08-15,completed,Basic,Brazil
T0006728,U01592,30.47,2024-09-14,completed,Basic,Brazil
T0006729,U01592,29.29,2024-10-14,completed,Basic,Brazil
T0006730,U01592,29.39,2024-11-13,completed,Basic,Brazil
T0006731,U01593,87.82,2024-08-20,completed,Pro,Argentina
T0006732,U01593,88.33,2024-09-19,completed,Pro,Argentina
T0006733,U01593,88.83,2024-10-19,completed,Pro,Argentina
T0006734,U01593,89.48,2024-11-18,completed,Pro,Argentina
T0006735,U01594,88.82,2024-08-10,completed,Pro,Argentina
T0006736,U01594,89.53,2024-09-09,completed,Pro,Argentina
T0006737,U01594,90.43,2024-10-09,completed,Pro,Argentina
T0006738,U01594,88.17,2024-11-08,completed,Pro,Argentina
T0006739,U01595,29.39,2023-10-23,completed,Basic,Colombia
T0006740,U01595,27.64,2023-11-22,completed,Basic,Colombia
T0006741,U01595,30.44,2023-12-22,completed,Basic,Colombia
T0006742,U01595,0.0,2024-01-21,failed,Basic,Colombia
T0006743,U01595,28.2,2024-02-20,completed,Basic,Colombia
T0006744,U01595,29.13,2024-03-21,completed,Basic,Colombia
T0006745,U01595,30.26,2024-04-20,completed,Basic,Colombia
T0006746,U01595,28.82,2024-05-20,completed,Basic,Colombia
T0006747,U01595,27.6,2024-06-19,completed,Basic,Colombia
T0006748,U01595,29.73,2024-07-19,completed,Basic,Colombia
T0006749,U01595,29.48,2024-08-18,completed,Basic,Colombia
T0006750,U01595,0.0,2024-09-17,failed,Basic,Colombia
T0006751,U01595,29.25,2024-10-17,completed,Basic,Colombia
T0006752,U01595,30.06,2024-11-16,completed,Basic,Colombia
T0006753,U01598,88.01,2024-02-27,completed,Pro,Chile
T0006754,U01598,87.91,2024-03-28,completed,Pro,Chile
T0006755,U01598,89.22,2024-04-27,completed,Pro,Chile
T0006756,U01598,90.15,2024-05-27,completed,Pro,Chile
T0006757,U01598,88.28,2024-06-26,completed,Pro,Chile
T0006758,U01598,89.39,2024-07-26,completed,Pro,Chile
T0006759,U01598,88.18,2024-08-25,completed,Pro,Chile
T0006760,U01598,88.03,2024-09-24,completed,Pro,Chile
T0006761,U01598,88.94,2024-10-24,completed,Pro,Chile
T0006762,U01598,88.74,2024-11-23,completed,Pro,Chile
T0006763,U01599,89.47,2024-02-05,completed,Pro,Mexico
T0006764,U01599,87.56,2024-03-06,completed,Pro,Mexico
T0006765,U01599,90.24,2024-04-05,completed,Pro,Mexico
T0006766,U01599,88.59,2024-05-05,completed,Pro,Mexico
T0006767,U01599,88.69,2024-06-04,completed,Pro,Mexico
T0006768,U01599,90.38,2024-07-04,completed,Pro,Mexico
T0006769,U01599,90.37,2024-08-03,completed,Pro,Mexico
T0006770,U01599,89.24,2024-09-02,completed,Pro,Mexico
T0006771,U01599,0.0,2024-10-02,failed,Pro,Mexico
T0006772,U01599,87.63,2024-11-01,completed,Pro,Mexico
T0006773,U01599,89.15,2024-12-01,completed,Pro,Mexico
T0006774,U01602,87.65,2024-04-10,completed,Pro,Spain
T0006775,U01602,87.83,2024-05-10,completed,Pro,Spain
T0006776,U01602,90.05,2024-06-09,completed,Pro,Spain
T0006777,U01602,87.55,2024-07-09,completed,Pro,Spain
T0006778,U01602,89.7,2024-08-08,completed,Pro,Spain
T0006779,U01602,88.53,2024-09-07,completed,Pro,Spain
T0006780,U01602,90.06,2024-10-07,completed,Pro,Spain
T0006781,U01602,88.75,2024-11-06,completed,Pro,Spain
T0006782,U01603,28.07,2024-07-11,completed,Basic,Chile
T0006783,U01603,28.6,2024-08-10,completed,Basic,Chile
T0006784,U01603,30.24,2024-09-09,completed,Basic,Chile
T0006785,U01603,28.97,2024-10-09,completed,Basic,Chile
T0006786,U01603,28.34,2024-11-08,completed,Basic,Chile
T0006787,U01604,28.23,2023-08-05,completed,Basic,Argentina
T0006788,U01604,28.13,2023-09-04,completed,Basic,Argentina
T0006789,U01604,28.85,2023-10-04,completed,Basic,Argentina
T0006790,U01604,28.3,2023-11-03,completed,Basic,Argentina
T0006791,U01604,29.49,2023-12-03,completed,Basic,Argentina
T0006792,U01604,27.67,2024-01-02,completed,Basic,Argentina
T0006793,U01604,28.91,2024-02-01,completed,Basic,Argentina
T0006794,U01604,29.71,2024-03-02,completed,Basic,Argentina
T0006795,U01604,29.02,2024-04-01,completed,Basic,Argentina
T0006796,U01604,29.73,2024-05-01,completed,Basic,Argentina
T0006797,U01604,30.31,2024-05-31,completed,Basic,Argentina
T0006798,U01604,28.85,2024-06-30,completed,Basic,Argentina
T0006799,U01604,30.38,2024-07-30,completed,Basic,Argentina
T0006800,U01604,30.07,2024-08-29,completed,Basic,Argentina
T0006801,U01604,28.23,2024-09-28,completed,Basic,Argentina
T0006802,U01604,29.62,2024-10-28,completed,Basic,Argentina
T0006803,U01604,30.38,2024-11-27,completed,Basic,Argentina
T0006804,U01606,88.76,2024-07-06,completed,Pro,Argentina
T0006805,U01606,89.3,2024-08-05,completed,Pro,Argentina
T0006806,U01606,87.59,2024-09-04,completed,Pro,Argentina
T0006807,U01606,89.78,2024-10-04,completed,Pro,Argentina
T0006808,U01606,90.08,2024-11-03,completed,Pro,Argentina
T0006809,U01607,89.41,2024-02-28,completed,Pro,Mexico
T0006810,U01607,88.12,2024-03-29,completed,Pro,Mexico
T0006811,U01607,0.0,2024-04-28,failed,Pro,Mexico
T0006812,U01607,90.17,2024-05-28,completed,Pro,Mexico
T0006813,U01607,89.24,2024-06-27,completed,Pro,Mexico
T0006814,U01607,89.7,2024-07-27,completed,Pro,Mexico
T0006815,U01607,88.77,2024-08-26,completed,Pro,Mexico
T0006816,U01607,87.93,2024-09-25,completed,Pro,Mexico
T0006817,U01607,88.97,2024-10-25,completed,Pro,Mexico
T0006818,U01607,90.46,2024-11-24,completed,Pro,Mexico
T0006819,U01608,89.44,2024-08-06,completed,Pro,Brazil
T0006820,U01608,88.36,2024-09-05,completed,Pro,Brazil
T0006821,U01608,0.0,2024-10-05,failed,Pro,Brazil
T0006822,U01608,89.94,2024-11-04,completed,Pro,Brazil
T0006823,U01610,29.48,2024-09-22,completed,Basic,Brazil
T0006824,U01610,29.96,2024-10-22,completed,Basic,Brazil
T0006825,U01610,28.98,2024-11-21,completed,Basic,Brazil
T0006826,U01611,30.47,2024-08-20,completed,Basic,Chile
T0006827,U01611,28.8,2024-09-19,completed,Basic,Chile
T0006828,U01611,29.41,2024-10-19,completed,Basic,Chile
T0006829,U01611,28.96,2024-11-18,completed,Basic,Chile
T0006830,U01613,89.06,2024-09-05,completed,Pro,Peru
T0006831,U01613,88.6,2024-10-05,completed,Pro,Peru
T0006832,U01613,0.0,2024-11-04,failed,Pro,Peru
T0006833,U01616,29.49,2024-01-05,completed,Basic,Peru
T0006834,U01616,30.09,2024-02-04,completed,Basic,Peru
T0006835,U01616,30.48,2024-03-05,completed,Basic,Peru
T0006836,U01616,29.38,2024-04-04,completed,Basic,Peru
T0006837,U01616,28.43,2024-05-04,completed,Basic,Peru
T0006838,U01616,30.13,2024-06-03,completed,Basic,Peru
T0006839,U01616,27.59,2024-07-03,completed,Basic,Peru
T0006840,U01616,0.0,2024-08-02,failed,Basic,Peru
T0006841,U01616,29.75,2024-09-01,completed,Basic,Peru
T0006842,U01616,29.33,2024-10-01,completed,Basic,Peru
T0006843,U01616,29.0,2024-10-31,completed,Basic,Peru
T0006844,U01616,27.73,2024-11-30,completed,Basic,Peru
T0006845,U01619,27.57,2023-11-11,completed,Basic,Argentina
T0006846,U01619,28.87,2023-12-11,completed,Basic,Argentina
T0006847,U01619,30.43,2024-01-10,completed,Basic,Argentina
T0006848,U01619,29.86,2024-02-09,completed,Basic,Argentina
T0006849,U01619,28.13,2024-03-10,completed,Basic,Argentina
T0006850,U01619,29.54,2024-04-09,completed,Basic,Argentina
T0006851,U01619,29.56,2024-05-09,completed,Basic,Argentina
T0006852,U01619,0.0,2024-06-08,failed,Basic,Argentina
T0006853,U01619,28.06,2024-07-08,completed,Basic,Argentina
T0006854,U01619,28.97,2024-08-07,completed,Basic,Argentina
T0006855,U01619,28.0,2024-09-06,completed,Basic,Argentina
T0006856,U01619,29.1,2024-10-06,completed,Basic,Argentina
T0006857,U01619,29.67,2024-11-05,completed,Basic,Argentina
T0006858,U01621,29.72,2023-12-25,completed,Basic,Peru
T0006859,U01621,30.38,2024-01-24,completed,Basic,Peru
T0006860,U01621,28.79,2024-02-23,completed,Basic,Peru
T0006861,U01621,0.0,2024-03-24,failed,Basic,Peru
T0006862,U01621,27.8,2024-04-23,completed,Basic,Peru
T0006863,U01621,30.17,2024-05-23,completed,Basic,Peru
T0006864,U01621,28.02,2024-06-22,completed,Basic,Peru
T0006865,U01621,28.34,2024-07-22,completed,Basic,Peru
T0006866,U01621,29.15,2024-08-21,completed,Basic,Peru
T0006867,U01621,28.07,2024-09-20,completed,Basic,Peru
T0006868,U01621,27.6,2024-10-20,completed,Basic,Peru
T0006869,U01621,29.2,2024-11-19,completed,Basic,Peru
T0006870,U01623,87.8,2024-07-21,completed,Pro,Brazil
T0006871,U01623,90.44,2024-08-20,completed,Pro,Brazil
T0006872,U01623,87.52,2024-09-19,completed,Pro,Brazil
T0006873,U01623,88.81,2024-10-19,completed,Pro,Brazil
T0006874,U01623,88.91,2024-11-18,completed,Pro,Brazil
T0006875,U01624,89.28,2023-07-24,completed,Pro,Colombia
T0006876,U01624,89.6,2023-08-23,completed,Pro,Colombia
T0006877,U01624,88.53,2023-09-22,completed,Pro,Colombia
T0006878,U01624,88.62,2023-10-22,completed,Pro,Colombia
T0006879,U01624,89.87,2023-11-21,completed,Pro,Colombia
T0006880,U01624,90.13,2023-12-21,completed,Pro,Colombia
T0006881,U01624,88.71,2024-01-20,completed,Pro,Colombia
T0006882,U01624,88.77,2024-02-19,completed,Pro,Colombia
T0006883,U01624,90.35,2024-03-20,completed,Pro,Colombia
T0006884,U01624,88.14,2024-04-19,completed,Pro,Colombia
T0006885,U01624,89.6,2024-05-19,completed,Pro,Colombia
T0006886,U01624,89.44,2024-06-18,completed,Pro,Colombia
T0006887,U01624,89.38,2024-07-18,completed,Pro,Colombia
T0006888,U01624,89.56,2024-08-17,completed,Pro,Colombia
T0006889,U01624,88.13,2024-09-16,completed,Pro,Colombia
T0006890,U01624,89.79,2024-10-16,completed,Pro,Colombia
T0006891,U01624,88.78,2024-11-15,completed,Pro,Colombia
T0006892,U01625,87.74,2023-09-30,completed,Pro,Chile
T0006893,U01625,87.99,2023-10-30,completed,Pro,Chile
T0006894,U01625,87.57,2023-11-29,completed,Pro,Chile
T0006895,U01625,90.25,2023-12-29,completed,Pro,Chile
T0006896,U01625,90.49,2024-01-28,completed,Pro,Chile
T0006897,U01625,89.25,2024-02-27,completed,Pro,Chile
T0006898,U01625,89.16,2024-03-28,completed,Pro,Chile
T0006899,U01625,88.17,2024-04-27,completed,Pro,Chile
T0006900,U01625,88.86,2024-05-27,completed,Pro,Chile
T0006901,U01625,0.0,2024-06-26,failed,Pro,Chile
T0006902,U01625,89.11,2024-07-26,completed,Pro,Chile
T0006903,U01625,89.12,2024-08-25,completed,Pro,Chile
T0006904,U01625,90.26,2024-09-24,completed,Pro,Chile
T0006905,U01625,87.89,2024-10-24,completed,Pro,Chile
T0006906,U01625,89.84,2024-11-23,completed,Pro,Chile
T0006907,U01629,27.85,2024-10-07,completed,Basic,Mexico
T0006908,U01629,29.69,2024-11-06,completed,Basic,Mexico
T0006909,U01631,28.47,2024-04-20,completed,Basic,Mexico
T0006910,U01631,29.36,2024-05-20,completed,Basic,Mexico
T0006911,U01631,29.83,2024-06-19,completed,Basic,Mexico
T0006912,U01631,29.32,2024-07-19,completed,Basic,Mexico
T0006913,U01631,29.08,2024-08-18,completed,Basic,Mexico
T0006914,U01631,29.51,2024-09-17,completed,Basic,Mexico
T0006915,U01631,30.08,2024-10-17,completed,Basic,Mexico
T0006916,U01631,28.23,2024-11-16,completed,Basic,Mexico
T0006917,U01632,29.24,2024-01-28,completed,Basic,USA
T0006918,U01632,30.49,2024-02-27,completed,Basic,USA
T0006919,U01632,30.44,2024-03-28,completed,Basic,USA
T0006920,U01632,29.4,2024-04-27,completed,Basic,USA
T0006921,U01632,30.05,2024-05-27,completed,Basic,USA
T0006922,U01632,0.0,2024-06-26,failed,Basic,USA
T0006923,U01632,29.37,2024-07-26,completed,Basic,USA
T0006924,U01632,30.36,2024-08-25,completed,Basic,USA
T0006925,U01632,28.22,2024-09-24,completed,Basic,USA
T0006926,U01632,30.47,2024-10-24,completed,Basic,USA
T0006927,U01632,28.13,2024-11-23,completed,Basic,USA
T0006928,U01634,89.87,2024-04-23,completed,Pro,Chile
T0006929,U01634,88.86,2024-05-23,completed,Pro,Chile
T0006930,U01634,89.18,2024-06-22,completed,Pro,Chile
T0006931,U01634,88.56,2024-07-22,completed,Pro,Chile
T0006932,U01634,88.62,2024-08-21,completed,Pro,Chile
T0006933,U01634,88.75,2024-09-20,completed,Pro,Chile
T0006934,U01634,89.54,2024-10-20,completed,Pro,Chile
T0006935,U01634,89.25,2024-11-19,completed,Pro,Chile
T0006936,U01637,27.55,2024-08-11,completed,Basic,Argentina
T0006937,U01637,29.85,2024-09-10,completed,Basic,Argentina
T0006938,U01637,30.48,2024-10-10,completed,Basic,Argentina
T0006939,U01637,29.54,2024-11-09,completed,Basic,Argentina
T0006940,U01641,27.59,2024-08-08,completed,Basic,Chile
T0006941,U01641,28.27,2024-09-07,completed,Basic,Chile
T0006942,U01641,30.21,2024-10-07,completed,Basic,Chile
T0006943,U01641,29.96,2024-11-06,completed,Basic,Chile
T0006944,U01642,29.21,2023-08-12,completed,Basic,Chile
T0006945,U01642,28.96,2023-09-11,completed,Basic,Chile
T0006946,U01642,27.77,2023-10-11,completed,Basic,Chile
T0006947,U01642,30.36,2023-11-10,completed,Basic,Chile
T0006948,U01642,29.14,2023-12-10,completed,Basic,Chile
T0006949,U01642,30.03,2024-01-09,completed,Basic,Chile
T0006950,U01642,29.15,2024-02-08,completed,Basic,Chile
T0006951,U01642,27.76,2024-03-09,completed,Basic,Chile
T0006952,U01642,30.02,2024-04-08,completed,Basic,Chile
T0006953,U01642,29.57,2024-05-08,completed,Basic,Chile
T0006954,U01642,28.26,2024-06-07,completed,Basic,Chile
T0006955,U01642,30.24,2024-07-07,completed,Basic,Chile
T0006956,U01642,29.87,2024-08-06,completed,Basic,Chile
T0006957,U01642,28.19,2024-09-05,completed,Basic,Chile
T0006958,U01642,28.87,2024-10-05,completed,Basic,Chile
T0006959,U01642,0.0,2024-11-04,failed,Basic,Chile
T0006960,U01643,88.15,2024-06-12,completed,Pro,Chile
T0006961,U01643,89.3,2024-07-12,completed,Pro,Chile
T0006962,U01643,89.31,2024-08-11,completed,Pro,Chile
T0006963,U01643,88.76,2024-09-10,completed,Pro,Chile
T0006964,U01643,88.93,2024-10-10,completed,Pro,Chile
T0006965,U01643,88.81,2024-11-09,completed,Pro,Chile
T0006966,U01646,89.47,2024-07-04,completed,Pro,Chile
T0006967,U01646,90.2,2024-08-03,completed,Pro,Chile
T0006968,U01646,88.89,2024-09-02,completed,Pro,Chile
T0006969,U01646,0.0,2024-10-02,failed,Pro,Chile
T0006970,U01646,90.35,2024-11-01,completed,Pro,Chile
T0006971,U01646,88.0,2024-12-01,completed,Pro,Chile
T0006972,U01648,28.46,2024-11-15,completed,Basic,Chile
T0006973,U01651,89.48,2023-10-27,completed,Pro,Spain
T0006974,U01651,88.22,2023-11-26,completed,Pro,Spain
T0006975,U01651,90.05,2023-12-26,completed,Pro,Spain
T0006976,U01651,89.21,2024-01-25,completed,Pro,Spain
T0006977,U01651,89.45,2024-02-24,completed,Pro,Spain
T0006978,U01651,88.84,2024-03-25,completed,Pro,Spain
T0006979,U01651,88.19,2024-04-24,completed,Pro,Spain
T0006980,U01651,87.64,2024-05-24,completed,Pro,Spain
T0006981,U01651,87.96,2024-06-23,completed,Pro,Spain
T0006982,U01651,88.5,2024-07-23,completed,Pro,Spain
T0006983,U01651,89.24,2024-08-22,completed,Pro,Spain
T0006984,U01651,89.42,2024-09-21,completed,Pro,Spain
T0006985,U01651,89.26,2024-10-21,completed,Pro,Spain
T0006986,U01651,90.15,2024-11-20,completed,Pro,Spain
T0006987,U01652,87.91,2024-06-30,completed,Pro,Colombia
T0006988,U01652,88.89,2024-07-30,completed,Pro,Colombia
T0006989,U01652,89.18,2024-08-29,completed,Pro,Colombia
T0006990,U01652,90.04,2024-09-28,completed,Pro,Colombia
T0006991,U01652,88.94,2024-10-28,completed,Pro,Colombia
T0006992,U01652,88.28,2024-11-27,completed,Pro,Colombia
T0006993,U01653,29.56,2023-10-24,completed,Basic,Brazil
T0006994,U01653,28.7,2023-11-23,completed,Basic,Brazil
T0006995,U01653,28.69,2023-12-23,completed,Basic,Brazil
T0006996,U01653,29.86,2024-01-22,completed,Basic,Brazil
T0006997,U01653,29.57,2024-02-21,completed,Basic,Brazil
T0006998,U01653,29.37,2024-03-22,completed,Basic,Brazil
T0006999,U01653,28.5,2024-04-21,completed,Basic,Brazil
T0007000,U01653,30.15,2024-05-21,completed,Basic,Brazil
T0007001,U01653,28.17,2024-06-20,completed,Basic,Brazil
T0007002,U01653,29.4,2024-07-20,completed,Basic,Brazil
T0007003,U01653,29.73,2024-08-19,completed,Basic,Brazil
T0007004,U01653,27.81,2024-09-18,completed,Basic,Brazil
T0007005,U01653,27.72,2024-10-18,completed,Basic,Brazil
T0007006,U01653,28.97,2024-11-17,completed,Basic,Brazil
T0007007,U01655,28.59,2024-04-05,completed,Basic,Argentina
T0007008,U01655,30.05,2024-05-05,completed,Basic,Argentina
T0007009,U01655,27.56,2024-06-04,completed,Basic,Argentina
T0007010,U01655,27.62,2024-07-04,completed,Basic,Argentina
T0007011,U01655,28.89,2024-08-03,completed,Basic,Argentina
T0007012,U01655,29.41,2024-09-02,completed,Basic,Argentina
T0007013,U01655,29.47,2024-10-02,completed,Basic,Argentina
T0007014,U01655,29.47,2024-11-01,completed,Basic,Argentina
T0007015,U01655,29.06,2024-12-01,completed,Basic,Argentina
T0007016,U01665,30.03,2024-05-26,completed,Basic,Argentina
T0007017,U01665,29.63,2024-06-25,completed,Basic,Argentina
T0007018,U01665,28.41,2024-07-25,completed,Basic,Argentina
T0007019,U01665,29.01,2024-08-24,completed,Basic,Argentina
T0007020,U01665,30.35,2024-09-23,completed,Basic,Argentina
T0007021,U01665,30.42,2024-10-23,completed,Basic,Argentina
T0007022,U01665,27.81,2024-11-22,completed,Basic,Argentina
T0007023,U01670,88.92,2024-05-13,completed,Pro,Colombia
T0007024,U01670,88.82,2024-06-12,completed,Pro,Colombia
T0007025,U01670,89.45,2024-07-12,completed,Pro,Colombia
T0007026,U01670,88.9,2024-08-11,completed,Pro,Colombia
T0007027,U01670,88.7,2024-09-10,completed,Pro,Colombia
T0007028,U01670,90.38,2024-10-10,completed,Pro,Colombia
T0007029,U01670,89.61,2024-11-09,completed,Pro,Colombia
T0007030,U01671,27.7,2023-10-07,completed,Basic,Colombia
T0007031,U01671,27.7,2023-11-06,completed,Basic,Colombia
T0007032,U01671,29.59,2023-12-06,completed,Basic,Colombia
T0007033,U01671,28.63,2024-01-05,completed,Basic,Colombia
T0007034,U01671,28.32,2024-02-04,completed,Basic,Colombia
T0007035,U01671,27.64,2024-03-05,completed,Basic,Colombia
T0007036,U01671,29.95,2024-04-04,completed,Basic,Colombia
T0007037,U01671,28.19,2024-05-04,completed,Basic,Colombia
T0007038,U01671,29.86,2024-06-03,completed,Basic,Colombia
T0007039,U01671,30.13,2024-07-03,completed,Basic,Colombia
T0007040,U01671,28.43,2024-08-02,completed,Basic,Colombia
T0007041,U01671,29.23,2024-09-01,completed,Basic,Colombia
T0007042,U01671,27.84,2024-10-01,completed,Basic,Colombia
T0007043,U01671,29.26,2024-10-31,completed,Basic,Colombia
T0007044,U01671,27.6,2024-11-30,completed,Basic,Colombia
T0007045,U01673,28.94,2024-09-05,completed,Basic,Colombia
T0007046,U01673,29.06,2024-10-05,completed,Basic,Colombia
T0007047,U01673,30.1,2024-11-04,completed,Basic,Colombia
T0007048,U01675,29.87,2024-02-15,completed,Basic,Argentina
T0007049,U01675,27.58,2024-03-16,completed,Basic,Argentina
T0007050,U01675,30.18,2024-04-15,completed,Basic,Argentina
T0007051,U01675,27.8,2024-05-15,completed,Basic,Argentina
T0007052,U01675,28.84,2024-06-14,completed,Basic,Argentina
T0007053,U01675,27.9,2024-07-14,completed,Basic,Argentina
T0007054,U01675,30.21,2024-08-13,completed,Basic,Argentina
T0007055,U01675,29.21,2024-09-12,completed,Basic,Argentina
T0007056,U01675,29.58,2024-10-12,completed,Basic,Argentina
T0007057,U01675,27.66,2024-11-11,completed,Basic,Argentina
